tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,image_link,prediction1,prediction_confidence1,prediction2,prediction_confidence2,prediction3,prediction_confidence3,full_text,source,retweet_count
887101392804085760,2017-07-18 00:07:08+00:00,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12,10,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,Samoyed,73.39,Eskimo Dog,3.5,Staffordshire Bullterrier,2.97,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,Twitter for iPhone,6167
886983233522544640,2017-07-17 16:17:36+00:00,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13,10,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,Chihuahua,79.35,Toy Terrier,14.35,Can Opener,3.23,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,Twitter for iPhone,8084
886736880519319552,2017-07-16 23:58:41+00:00,"https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13,10,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,Kuvasz,30.97,Great Pyrenees,18.61,Dandie Dinmont,8.63,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",Twitter for iPhone,3443
886680336477933568,2017-07-16 20:14:00+00:00,https://twitter.com/dog_rates/status/886680336477933568/photo/1,13,10,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,Convertible,73.9,Sports Car,14.0,Car Wheel,4.42,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,Twitter for iPhone,4610
886366144734445568,2017-07-15 23:25:31+00:00,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",12,10,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,French Bulldog,99.92,Chihuahua,0.04,Boston Bull,0.01,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,Twitter for iPhone,3316
886258384151887873,2017-07-15 16:17:19+00:00,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13,10,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,Pug,94.36,Shower Cap,2.53,Siamese Cat,0.28,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,Twitter for iPhone,6523
885984800019947520,2017-07-14 22:10:11+00:00,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12,10,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,Blenheim Spaniel,97.25,Shih-Tzu,0.66,Bernese Mountain Dog,0.62,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,Twitter for iPhone,7097
885528943205470208,2017-07-13 15:58:47+00:00,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13,10,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,Pug,36.93,Labrador Retriever,26.58,Kuvasz,13.47,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,Twitter for iPhone,6683
885167619883638784,2017-07-12 16:03:00+00:00,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13,10,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,Malamute,81.25,Siberian Husky,7.17,Eskimo Dog,5.58,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,Twitter for iPhone,4556
884925521741709313,2017-07-12 00:01:00+00:00,https://twitter.com/dog_rates/status/884925521741709313/photo/1,12,10,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,Italian Greyhound,25.99,American Staffordshire Terrier,19.85,Staffordshire Bullterrier,12.77,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",Twitter for iPhone,16439
884876753390489601,2017-07-11 20:47:12+00:00,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13,10,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,Chow,82.21,Norwich Terrier,10.61,Norfolk Terrier,3.73,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,Twitter for iPhone,6096
884562892145688576,2017-07-11 00:00:02+00:00,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13,10,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,Pug,54.64,French Bulldog,40.43,Brabancon Griffon,4.4,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,Twitter for iPhone,5100
884441805382717440,2017-07-10 15:58:53+00:00,https://twitter.com/dog_rates/status/884441805382717440/photo/1,14,10,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,Pembroke,99.32,Cardigan,0.32,Chihuahua,0.21,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",Twitter for iPhone,5856
884162670584377345,2017-07-09 21:29:42+00:00,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12,10,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,German Shepherd,70.7,Malinois,19.94,Norwegian Elkhound,4.91,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,Twitter for iPhone,3128
883838122936631299,2017-07-09 00:00:04+00:00,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12,10,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,Doberman,61.09,Miniature Pinscher,29.96,Kelpie,6.3,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,Twitter for iPhone,3586
883482846933004288,2017-07-08 00:28:19+00:00,"https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",5,10,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,Golden Retriever,94.31,Labrador Retriever,3.24,Kuvasz,0.55,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",Twitter for iPhone,10407
883360690899218434,2017-07-07 16:22:55+00:00,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13,10,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,Chow,98.8,Tibetan Mastiff,0.71,Newfoundland,0.21,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,Twitter for iPhone,3825
883117836046086144,2017-07-07 00:17:54+00:00,"https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13,10,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,Golden Retriever,94.96,Labrador Retriever,4.59,Kuvasz,0.25,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E",Twitter for iPhone,6949
882992080364220416,2017-07-06 15:58:11+00:00,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13,10,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,Eskimo Dog,46.68,Siberian Husky,40.6,Dingo,7.34,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,Twitter for iPhone,4122
882762694511734784,2017-07-06 00:46:41+00:00,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12,10,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,Labrador Retriever,85.0,Chesapeake Bay Retriever,7.43,Flat-Coated Retriever,1.56,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,Twitter for iPhone,5134
882627270321602560,2017-07-05 15:48:34+00:00,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13,10,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,Pembroke,54.3,Chihuahua,25.2,Cardigan,10.77,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,Twitter for iPhone,6342
882268110199369728,2017-07-04 16:01:23+00:00,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13,10,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,Golden Retriever,76.22,Labrador Retriever,9.9,Cocker Spaniel,1.72,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,Twitter for iPhone,12118
882045870035918850,2017-07-04 01:18:17+00:00,"https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",13,10,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,Web Site,94.96,Dhole,1.73,Golden Retriever,0.69,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w",Twitter for iPhone,5203
881906580714921986,2017-07-03 16:04:48+00:00,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12,10,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,Weimaraner,29.15,Chesapeake Bay Retriever,27.9,Koala,12.7,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,Twitter for iPhone,3533
881666595344535552,2017-07-03 00:11:11+00:00,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13,10,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,Saluki,52.9,Afghan Hound,25.0,Golden Retriever,16.07,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,Twitter for iPhone,11099
881536004380872706,2017-07-02 15:32:16+00:00,https://twitter.com/dog_rates/status/881536004380872706/video/1,14,10,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,Samoyed,28.15,Angora,27.21,Persian Cat,11.49,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",Twitter for iPhone,16570
881268444196462592,2017-07-01 21:49:04+00:00,https://twitter.com/dog_rates/status/881268444196462592/photo/1,12,10,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,Tusker,47.33,Indian Elephant,24.56,Ibex,5.57,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,Twitter for iPhone,5358
880935762899988482,2017-06-30 23:47:07+00:00,https://twitter.com/dog_rates/status/880935762899988482/photo/1,13,10,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,Street Sign,25.18,Umbrella,11.51,Traffic Light,6.95,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,Twitter for iPhone,2886
880872448815771648,2017-06-30 19:35:32+00:00,https://twitter.com/dog_rates/status/880872448815771648/photo/1,12,10,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,Pembroke,79.14,Norwich Terrier,6.14,Chihuahua,3.37,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,Twitter for iPhone,3989
880465832366813184,2017-06-29 16:39:47+00:00,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12,10,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,Golden Retriever,91.33,Labrador Retriever,2.63,Cocker Spaniel,0.94,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,Twitter for iPhone,6546
880221127280381952,2017-06-29 00:27:25+00:00,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12,10,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,Chihuahua,23.85,Meerkat,10.43,Clumber,5.26,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,Twitter for iPhone,4436
880095782870896641,2017-06-28 16:09:20+00:00,https://twitter.com/dog_rates/status/880095782870896641/photo/1,11,10,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,Miniature Pinscher,12.03,Rhodesian Ridgeback,10.64,Beagle,10.61,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,Twitter for iPhone,4533
879862464715927552,2017-06-28 00:42:13+00:00,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13,10,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,Basset,81.35,Beagle,14.67,Cocker Spaniel,0.95,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,Twitter for iPhone,3642
879492040517615616,2017-06-27 00:10:17+00:00,https://twitter.com/dog_rates/status/879492040517615616/photo/1,12,10,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,German Short-Haired Pointer,47.99,Vizsla,12.44,Bath Towel,7.33,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,Twitter for iPhone,3323
879415818425184262,2017-06-26 19:07:24+00:00,https://twitter.com/dog_rates/status/879415818425184262/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,English Springer,38.34,Boston Bull,13.5,Cardigan,11.05,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,Twitter for iPhone,45849
879376492567855104,2017-06-26 16:31:08+00:00,https://twitter.com/dog_rates/status/879376492567855104/photo/1,12,10,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,Tricycle,66.36,Labrador Retriever,3.35,Pembroke,1.88,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,Twitter for iPhone,3261
879050749262655488,2017-06-25 18:56:45+00:00,https://twitter.com/dog_rates/status/879050749262655488/photo/1,11,10,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,Tabby,31.19,Window Screen,16.91,Egyptian Cat,13.29,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,Twitter for iPhone,4941
879008229531029506,2017-06-25 16:07:47+00:00,https://twitter.com/dog_rates/status/879008229531029506/photo/1,13,10,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,Vizsla,96.05,Miniature Pinscher,0.94,American Staffordshire Terrier,0.87,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,Twitter for iPhone,2812
878776093423087618,2017-06-25 00:45:22+00:00,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",13,10,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,Italian Greyhound,73.47,Whippet,15.05,Ibizan Hound,3.97,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,Twitter for iPhone,4319
